2,1,55,57,195,2003,0
1,2,0,0,72,2008,17636
1,0,0,0,0,0,0
1,1,66,0,172,2005,0
1,2,78,0,143,2008,132
5,1,0,0,0,0,21315
2,2,99,85,0,2005,4572
5,1,80,108,0,2006,8114
2,2,102,0,170,2004,6088
1,0,0,0,0,0,0
2,0,0,0,0,0,0
1,2,56,0,0,0,0
5,1,81,0,0,2008,8138
1,1,0,0,0,2007,50688
1,1,85,0,71,2009,50045
1,2,0,0,172,2007,19222
1,2,109,0,189,2006,9093
5,1,63,0,0,2005,0
1,1,55,57,113,2005,24930
2,2,109,64,0,2004,53433
2,2,76,0,158,2005,50029
1,1,0,0,81,2007,50029
1,1,115,79,138,2008,50049
1,2,73,61,114,2007,51335
2,2,105,61,168,0,4151
1,2,65,76,184,2004,51278
2,1,78,69,0,0,292
1,2,86,91,160,2007,0
1,2,55,0,134,2008,50112
1,1,62,78,132,2006,0
2,2,77,0,168,2003,719
2,1,62,60,0,2005,3946
1,1,64,114,75,2009,16117
1,2,0,0,0,0,17198
1,2,78,80,171,2007,50078
1,0,102,0,173,2008,50356
2,1,79,54,0,2004,0
1,1,109,79,0,2006,23341
2,1,80,51,0,2005,4844
1,1,78,64,0,2006,50112
1,1,102,0,77,2009,4570
1,1,64,0,172,2005,0
2,0,64,78,0,2005,3604
1,2,64,0,145,2007,0
2,2,69,108,0,0,0
1,1,79,65,119,2007,23619
1,1,62,0,154,2007,50213
1,1,65,116,153,2007,20754
1,2,0,0,69,2009,3697
3,1,0,0,0,0,18244
1,1,80,64,72,2009,842
1,2,95,0,79,0,3768
1,2,64,75,161,2007,24030
1,2,0,0,0,0,16440
5,2,81,55,172,2007,0
1,1,106,77,142,2007,51910
2,2,80,64,169,2003,18508
1,2,79,78,76,2009,9423
2,1,61,0,0,2003,50912
2,2,109,64,0,2004,0
1,0,0,0,0,0,0
1,1,61,92,77,2009,0
1,1,0,0,72,2009,52785
1,2,78,64,81,2009,9139
2,2,55,0,0,2005,0
1,0,100,84,0,2006,22552
5,0,0,0,0,0,0
1,2,55,57,172,2006,0
1,2,105,109,131,2005,4276
5,2,115,0,172,2006,19150
2,2,61,106,80,2002,18294
1,1,78,113,141,2008,16159
2,2,61,84,0,2005,52104
1,1,78,64,100,2007,50507
2,2,102,0,202,2005,18294
2,2,109,0,0,2005,4950
1,2,77,76,77,2009,19758
2,1,79,57,0,0,26526
1,2,80,113,149,2008,16761
1,1,69,0,140,2008,50074
1,2,0,0,188,2008,25459
5,2,55,0,0,2010,58825
1,2,64,68,154,2008,50367
1,1,62,60,92,2007,6128
1,0,80,0,172,2007,18294
1,2,55,0,136,2007,17371
1,2,69,96,172,2007,12120
1,1,64,101,177,2006,4281
1,2,0,0,126,2008,9283
1,1,109,0,156,0,25723
2,2,78,55,172,2002,16440
2,1,64,113,0,2005,9200
1,1,115,55,69,2009,1084
2,2,80,81,158,2004,0
1,2,64,103,172,2006,18170
3,0,0,0,0,0,0
1,1,78,60,0,2005,50012
2,1,79,78,172,2004,4094
1,1,0,0,0,0,2234
1,2,73,0,191,2006,16924
2,2,79,0,0,2004,16924
1,0,0,0,0,0,0
1,2,57,79,118,2007,0
1,2,0,0,76,2009,5979
1,1,106,80,81,2009,7287
2,0,0,0,0,0,0
1,2,113,64,80,2009,17092
1,1,57,96,84,2006,5738
1,1,54,73,181,0,18501
5,2,81,0,172,2006,0
2,0,0,0,0,0,0
2,2,102,81,164,2004,23341
1,1,80,0,0,2007,16233
1,1,115,79,79,2009,8659
4,0,0,0,0,0,0
1,1,78,92,0,2006,52591
2,1,64,69,178,2005,10932
2,2,102,0,166,2003,17191
1,2,65,114,136,2008,18367
1,1,61,55,146,2007,54176
1,2,64,92,160,2008,50310
1,2,69,113,164,2008,23618
1,1,0,0,79,0,18501
2,2,80,69,84,2005,17886
3,1,102,79,0,0,9241
1,1,65,100,92,2007,10349
1,1,83,69,93,2006,18434
1,2,79,67,153,2007,0
1,1,0,0,207,2009,50012
5,1,57,0,172,0,21742
1,2,0,0,108,2007,23989
1,1,69,76,79,2009,9223
2,2,0,0,0,2004,0
1,1,69,84,172,2006,0
1,2,79,0,0,2007,12208
1,1,78,80,79,2009,18559
1,2,102,57,202,2006,50674
1,2,81,55,164,2007,4700
1,1,104,0,71,2009,17444
1,2,109,0,131,0,50168
1,2,64,84,195,2006,9224
2,2,80,64,170,2005,22484
1,2,109,103,172,2006,50046
1,1,108,69,131,2008,25085
1,1,55,0,149,2007,51639
1,2,103,109,148,2008,17945
2,1,80,0,180,2005,539
1,2,64,73,0,0,50351
1,1,109,91,76,2009,51102
4,2,0,0,0,0,5732
2,2,0,0,0,2004,0
1,2,55,100,169,2007,50250
1,2,0,0,80,2009,3842
1,2,115,109,69,2009,50055
2,2,69,0,160,2005,3748
1,2,0,0,139,0,3574
1,1,57,0,154,2007,50232
1,1,64,78,188,2008,54824
1,2,80,64,157,2008,4690
1,2,0,0,76,2009,11810
1,2,64,55,172,2007,0
2,0,0,0,0,0,0
1,1,65,69,84,2007,0
1,1,0,0,75,2009,9321
1,1,54,84,0,2006,4702
2,2,102,64,0,2004,4729
1,1,69,56,0,2008,5221
1,2,64,0,143,2006,18178
2,0,0,0,0,0,0
2,1,73,0,0,2004,18369
5,2,114,117,0,2007,50049
1,2,79,64,0,2006,8667
1,1,55,57,0,2007,2472
2,1,64,0,0,2004,7831
1,1,69,65,0,2006,13318
1,1,0,0,136,2007,0
2,1,79,55,0,2004,5805
1,2,114,51,72,2009,18289
1,1,64,0,157,2008,9787
1,2,64,0,172,2005,56967
2,1,102,0,0,2005,19782
1,1,80,0,180,2006,3120
1,1,69,116,173,2007,5999
1,1,0,0,80,2009,24118
1,1,115,0,77,2009,23307
2,2,80,65,187,2005,9421
1,2,117,85,172,2007,0
1,1,80,79,191,2007,23851
2,2,105,61,89,2005,52104
1,1,55,0,104,2006,21129
1,1,0,0,79,2009,50865
1,1,0,0,70,2009,18374
2,2,64,89,190,2004,18493
2,1,79,84,173,2005,18418
1,1,99,78,0,2007,16235
1,2,69,79,140,2007,16077
2,1,64,65,0,2005,50660
1,2,102,64,71,2009,22484
1,1,68,65,172,2006,3961
2,2,78,92,0,2005,25084
5,2,61,55,0,0,50876
1,1,0,0,69,2009,3749
2,0,0,0,0,0,0
1,0,0,0,0,0,0
5,1,105,0,172,0,4382
2,2,64,78,172,2005,3161
1,1,55,0,180,2005,50148
1,1,80,77,120,2008,18245
1,2,102,76,79,2009,22353
1,2,55,73,71,2009,19048
1,1,0,0,130,2008,5663
1,2,78,80,190,2008,53202
1,1,0,0,0,0,50450
1,2,0,0,158,2008,50141
2,2,0,0,0,2001,25843
2,1,79,0,0,0,50291
2,2,0,0,0,0,9142
1,0,0,0,0,0,0
2,2,109,0,0,2005,50761
2,1,61,0,0,2003,0
1,1,64,55,183,2007,23341
2,2,79,0,171,2005,18352
1,2,108,69,162,2005,51079
1,1,79,0,174,2006,17263
1,1,0,0,0,2008,18255
1,2,69,0,118,2007,51744
1,1,109,0,69,2009,2215
1,1,0,0,81,2009,51241
1,1,79,0,173,2006,50112
1,1,83,119,176,2007,0
1,2,64,0,169,2006,6100
1,1,84,81,176,2006,24280
2,2,109,105,164,2005,50693
2,2,0,0,0,2005,9605
1,2,112,0,145,2006,0
1,1,64,73,78,2008,51335
1,2,109,64,188,2008,19445
1,1,78,69,177,2006,2768
1,2,79,76,153,2007,17662
1,2,80,78,143,2007,0
1,2,55,100,73,2008,0
4,2,0,0,0,0,16117
1,2,55,0,73,2009,6618
1,2,105,0,150,2005,970
5,2,103,0,0,0,4004
1,2,64,113,163,2006,5932
1,2,80,0,75,2009,25737
1,2,55,61,83,2007,4884
1,2,76,80,143,2008,50062
2,1,55,57,0,2005,25369
1,1,55,76,120,2008,9078
1,1,69,75,80,2007,20599
1,2,69,80,170,2008,15903
2,1,79,57,177,2004,50018
1,2,102,0,0,2009,18230
1,1,0,0,183,0,9580
1,0,0,0,0,0,0
1,2,0,0,170,2008,16256
1,1,55,106,80,2009,4570
1,2,0,0,70,2009,10186
2,1,60,62,0,2004,9677
1,2,0,0,139,2008,17836
2,0,0,0,0,0,1912
1,2,78,0,133,2007,6899
1,0,0,0,0,0,0
1,1,0,0,0,0,0
1,1,78,79,173,2007,50592
1,1,0,0,0,2010,15903
2,1,0,0,0,2003,3632
1,2,105,61,172,2006,19767
0,1,92,64,181,2004,50693
2,2,79,78,133,2005,9678
1,2,64,65,158,2007,1426
1,2,64,63,0,0,0
1,1,103,0,173,2007,51093
1,2,55,108,134,2008,21598
1,1,55,114,71,2009,4988
1,1,0,0,145,2008,15897
1,0,0,0,155,2008,10788
1,2,55,76,172,2006,9773
1,2,64,113,172,2006,18230
1,2,115,81,118,2008,50821
2,1,61,79,0,2003,18294
2,1,102,0,0,2004,23965
5,0,0,0,0,0,0
1,2,78,76,163,2006,50203
1,1,69,87,172,2007,50387
1,2,76,81,162,2007,6676
1,2,79,113,172,2006,0
1,0,0,0,0,0,0
1,2,105,64,75,2009,25481
1,2,100,79,190,2006,2079
2,1,113,109,172,2005,3967
1,2,80,0,172,2007,50062
2,1,79,0,155,2004,4240
1,2,55,0,143,2008,10216
1,2,69,113,100,2006,17238
1,2,109,79,0,2007,24119
2,2,55,58,166,2002,18356
1,1,109,0,135,2008,19939
1,1,64,89,177,2006,0
1,2,84,85,84,2006,50398
1,2,102,0,189,2007,25326
1,2,109,115,170,2007,52069
1,1,84,100,183,2006,5725
1,1,60,100,130,2007,50955
2,2,78,69,108,2004,0
1,2,105,73,155,2006,0
1,1,73,64,79,2009,18557
1,2,103,75,77,2009,4146
1,2,61,105,73,2009,0
1,2,80,64,151,2007,0
1,1,54,55,139,2008,11225
1,2,64,80,133,2007,52104
1,2,76,73,154,2008,6475
2,1,0,0,0,0,0
1,1,80,0,0,2007,50666
1,2,103,0,172,2007,50958
1,1,85,113,156,2008,50012
2,1,62,79,0,2005,23355
1,2,69,84,109,2007,5221
1,1,106,73,75,2009,16240
1,1,55,100,0,2008,19444
2,1,78,113,0,2004,51023
1,2,54,55,136,2008,9771
1,1,80,0,77,2007,16261
1,2,57,55,0,2009,4423
2,1,0,0,0,2003,14631
2,2,0,0,199,2003,23994
1,2,70,100,172,2006,18548
2,1,80,0,0,2005,0
1,1,64,92,173,2006,50291
1,0,0,0,0,0,0
1,1,0,0,0,2006,0
1,0,0,0,172,2007,16322
1,1,55,0,120,2006,21083
2,1,88,64,181,0,0
1,2,109,0,189,2008,50075
2,0,0,0,0,0,0
1,1,80,79,172,0,0
1,2,84,0,119,2008,3951
2,2,102,0,0,2005,18294
2,2,79,0,0,2005,0
1,1,65,0,142,2006,50655
2,2,78,69,0,2005,18498
1,1,79,55,84,2006,23995
1,1,106,80,70,2009,24210
1,0,84,106,73,2007,25364
1,1,0,0,154,0,51624
1,2,64,79,75,2009,9768
1,1,65,64,172,2006,19529
1,2,109,0,120,2008,22430
2,1,79,57,181,2005,50734
1,1,80,0,188,2008,4423
1,1,109,0,83,2006,18554
1,2,0,0,70,2009,50460
1,1,104,0,83,2006,16744
1,1,55,0,90,2006,51900
1,1,79,86,0,2006,0
2,1,108,64,0,2002,50468
1,1,88,0,69,2009,9076
1,1,79,0,0,2006,16487
1,1,78,69,99,2006,53242
1,1,55,0,139,2008,71
1,1,64,0,72,2009,51786
1,1,79,0,177,2008,50152
2,2,55,0,0,2005,6676
5,0,0,0,0,2006,52520
1,1,81,0,155,2008,51973
1,1,0,0,77,2009,17661
1,1,76,0,181,2007,9382
1,2,83,0,73,2009,19464
1,1,107,0,183,0,17430
2,2,64,76,0,2005,17908
2,0,0,0,0,0,0
2,1,55,0,153,2004,0
1,1,80,117,138,2008,1942
1,2,109,0,172,2006,0
1,1,0,0,0,2007,50383
1,1,78,65,172,2007,25085
2,2,103,67,172,2005,16127
1,2,78,51,128,2008,0
1,2,0,0,78,2008,16422
2,1,61,0,0,2002,23818
1,2,57,81,166,2006,0
1,2,0,0,78,2009,50722
1,2,0,0,207,2009,17377
1,2,91,86,113,2007,26039
2,1,78,69,181,2004,0
1,1,65,100,0,2006,51624
2,1,55,76,0,2005,0
1,1,84,0,81,2009,2561
2,1,62,78,0,2002,9441
1,2,66,55,71,2009,2061
1,2,76,79,140,2008,12293
1,0,0,0,0,0,0
1,2,82,119,181,1911,14722
2,2,69,81,91,2005,18225
2,2,96,58,0,2005,50173
1,1,79,0,172,2006,16045
1,2,64,0,152,2008,17246
2,1,64,55,0,2005,18555
1,2,72,69,0,2006,0
1,2,55,0,92,2006,22430
1,2,0,0,71,2009,20853
1,1,115,74,138,2008,18636
2,1,79,0,0,2004,18173
1,2,54,0,0,2005,0
2,2,109,105,172,2005,21841
1,2,0,0,77,2009,9757
2,1,102,0,172,2005,3871
1,1,78,92,192,2006,50095
1,2,105,61,167,2007,50960
1,1,57,79,141,2007,50232
2,1,78,64,86,2004,0
5,1,81,0,172,0,58405
1,2,81,0,143,2008,21659
1,0,78,71,170,2005,1084
1,1,55,0,80,2009,16744
1,2,64,61,187,2006,50522
1,0,64,55,0,2006,34
1,1,70,65,0,2007,17211
1,2,0,0,131,2008,16440
1,1,99,0,75,2009,4687
1,1,80,0,183,2006,50827
1,1,0,0,177,2008,4294
2,1,55,0,0,2005,0
1,1,64,96,177,2007,16230
1,1,79,84,0,2006,1267
1,1,92,55,131,2008,22979
1,2,109,106,160,2008,2374
1,1,65,79,73,2005,4151
1,1,67,75,144,2008,20899
1,2,83,60,168,2006,21315
1,2,69,0,138,2007,4262
1,2,55,0,83,2006,54467
5,2,0,0,172,0,0
1,1,55,0,135,2008,18568
1,1,79,53,192,2006,17636
1,1,104,52,146,2008,50929
1,0,0,0,0,0,0
1,1,80,69,177,2008,50008
1,1,104,64,0,2006,25366
1,1,79,113,75,2009,18548
1,2,78,79,0,2006,18296
1,1,65,52,187,2007,4828
1,1,63,0,113,2006,21183
1,1,85,76,0,0,17636
1,0,0,0,0,0,0
1,1,65,80,136,2007,17050
2,1,64,69,188,2005,16756
2,2,76,113,0,2005,4677
1,2,55,0,75,2007,17636
1,2,55,76,0,0,0
1,2,79,0,166,2007,18674
1,2,84,64,172,2006,26149
1,0,0,0,0,0,16794
2,1,57,0,0,2005,4812
1,1,0,0,70,2009,10687
1,2,102,0,75,2009,24411
1,2,91,0,164,2007,50003
2,2,105,0,0,2004,50003
5,2,57,75,172,2010,9068
1,2,69,0,92,2007,16742
1,2,69,78,172,2006,50034
1,1,80,0,140,2008,1634
1,1,0,0,80,2009,2788
2,1,84,113,0,2005,18065
1,1,78,64,172,2006,55516
1,1,65,64,0,2006,8737
1,1,69,65,172,2006,50810
5,0,81,0,0,2007,24694
1,1,0,0,145,2008,2149
1,2,64,100,204,2007,15903
4,2,0,0,0,0,22187
1,1,69,0,172,2006,3737
2,2,103,65,0,2005,4384
1,1,109,103,118,2008,18559
1,1,115,96,0,2010,16860
1,1,69,78,177,2007,50250
5,2,55,0,0,2005,21190
2,0,103,64,181,2005,26736
2,1,105,61,193,2003,18225
1,2,109,103,114,2007,51075
1,1,54,57,181,2006,19839
2,1,57,55,181,2005,21774
2,2,105,0,172,2001,0
2,1,78,0,195,2005,52018
1,1,54,57,105,2006,18289
1,1,55,0,74,2009,57595
1,1,55,79,181,2007,0
2,1,80,0,83,2004,21095
1,2,83,61,0,2005,0
1,2,105,109,160,2007,54006
2,1,115,0,172,2005,22986
2,1,79,84,157,2005,18401
1,2,0,0,69,2009,25194
5,1,84,0,0,2006,12451
1,2,61,65,139,2007,9495
1,1,55,67,84,2007,50095
2,2,102,61,0,2004,1578
2,1,103,0,0,2005,0
2,2,61,73,162,2004,0
1,1,115,0,72,2009,20239
1,2,69,78,172,2006,14632
2,2,80,69,161,2002,18233
1,2,64,113,140,2008,22311
1,2,109,0,141,2008,5042
1,2,51,0,74,2006,0
1,2,55,80,170,2008,11050
1,0,65,76,129,2008,4866
1,1,64,92,173,2006,51241
1,1,0,0,153,2008,9755
1,2,64,86,70,2008,18376
1,2,78,0,107,2007,18559
1,1,55,57,181,2006,11205
2,2,105,61,0,2005,18438
2,2,0,0,0,2005,0
1,1,117,80,77,2009,52937
1,2,62,0,172,2006,18296
1,2,51,62,172,2006,9023
1,2,103,69,145,2007,50579
1,2,113,55,80,2009,22263
1,2,0,0,0,2008,5997
1,1,55,57,119,2007,22388
2,2,54,57,195,2005,0
1,1,78,100,154,2007,52245
1,0,79,69,0,0,0
1,2,64,0,156,2006,50152
1,2,109,57,155,2007,24264
1,1,78,114,75,2009,50854
1,2,0,0,140,2008,9536
1,2,117,0,187,2007,50930
1,1,69,79,0,2006,9405
2,1,100,55,176,2004,51247
1,2,103,0,73,2009,5999
1,1,80,0,72,2009,9077
1,1,80,62,0,2006,4677
1,0,0,0,205,2007,50307
1,2,67,0,172,2006,50173
1,2,69,0,79,2009,9318
1,1,100,0,77,2009,18366
3,2,0,0,0,0,50049
2,2,69,80,0,2005,15903
1,2,81,0,138,2008,18245
1,2,80,78,189,2008,17620
1,2,75,78,108,2007,11076
1,0,85,99,0,2006,9300
1,2,103,64,76,2009,10070
2,0,0,0,0,0,0
2,2,64,76,0,2003,0
1,1,65,69,183,2006,3575
1,1,64,80,74,2009,3840
1,1,64,113,71,2008,9224
1,2,0,0,172,0,50182
2,0,0,0,0,0,0
1,2,78,64,73,2009,50442
1,2,64,65,139,2007,16335
1,2,109,64,73,2009,1942
1,1,57,81,176,2007,5914
1,1,64,59,180,2007,50365
2,1,64,97,181,2004,9076
1,1,80,0,86,2006,18406
2,2,64,91,0,2005,52347
2,1,79,55,172,2004,50095
2,1,55,85,0,2004,51887
1,2,102,0,156,2006,5008
1,2,0,0,0,0,0
1,2,75,108,69,2009,50830
2,1,78,113,0,2003,0
1,2,109,57,145,2007,19445
2,0,102,100,161,2004,0
5,2,84,0,0,0,56364
1,1,0,0,0,2007,16077
1,2,0,0,75,2009,9077
1,1,88,0,76,2009,25279
1,2,55,79,108,2007,9262
2,0,78,69,0,2003,25180
2,1,80,78,0,2004,25284
1,2,63,54,0,2005,26149
5,2,64,0,0,0,0
2,1,64,78,0,2005,50317
1,1,103,0,172,2007,18109
2,2,64,80,0,2005,16389
1,1,106,0,80,2009,50365
1,2,0,0,145,2007,16212
1,2,71,78,0,2008,4481
2,2,64,61,172,2004,0
2,1,70,57,0,2004,18233
2,2,106,75,172,2005,17885
1,2,0,57,155,2007,16532
2,2,55,57,0,2005,23692
1,1,79,51,100,2007,25303
1,2,69,58,172,2006,9673
5,2,106,79,0,0,0
1,1,80,52,172,2006,50785
1,1,79,106,173,2007,21168
1,2,64,0,199,2006,50250
4,1,55,0,0,0,0
1,2,80,76,204,2008,52088
1,2,51,91,194,2006,22411
1,1,80,69,177,2006,0
1,1,108,69,156,2008,50112
1,2,0,0,70,2009,51992
2,2,109,105,165,2005,21816
1,1,57,55,70,2009,16068
1,1,60,52,120,2008,50241
5,1,115,0,0,2009,25825
1,2,0,0,70,2009,50003
2,0,0,0,0,0,18245
2,1,79,57,179,2005,4686
1,1,65,60,117,2008,18243
1,1,109,64,77,2009,50008
2,1,102,0,107,2004,0
1,2,78,92,0,2006,9021
2,0,0,0,139,2004,18166
1,2,69,0,120,2007,24579
3,2,90,74,99,2010,0
1,1,115,64,0,2009,4592
1,2,0,0,144,2008,18427
1,1,80,55,84,2006,4481
1,2,78,69,149,2008,5932
2,1,80,64,0,2004,20853
1,1,55,75,150,2007,18553
1,1,0,0,143,2007,18553
1,1,101,0,180,2006,25825
1,1,65,79,177,2007,50025
2,2,80,81,0,2005,50173
2,2,64,0,166,2005,16511
2,2,68,0,0,2005,51324
1,1,57,68,122,2007,18230
1,2,0,0,77,2009,16849
1,2,64,80,75,2009,6833
1,2,102,0,0,2007,0
2,1,55,0,0,2005,17725
1,1,107,55,142,2007,9076
1,1,0,0,71,2009,8011
2,2,69,61,0,2004,18289
2,2,65,69,0,2004,51397
1,1,55,85,79,2007,50093
2,1,64,80,181,2005,0
1,2,80,0,166,2007,50096
1,2,65,0,169,2007,50065
1,2,102,75,76,2009,16117
1,1,0,0,79,2009,50112
1,2,73,64,131,2008,50003
1,1,80,0,145,2008,50223
2,1,79,0,0,2005,50597
1,1,60,51,76,2008,0
1,2,87,101,71,2008,9428
1,1,102,92,0,2009,51297
1,1,102,100,139,2008,52130
1,1,55,79,156,2007,50318
1,2,0,0,73,2009,4351
2,1,55,0,0,2005,0
1,0,0,0,0,0,0
1,1,0,0,75,2009,50404
1,1,109,0,0,2008,4686
2,1,0,0,0,2003,0
1,2,107,0,164,2008,50781
5,2,84,0,172,0,51554
2,2,0,0,0,2003,0
1,2,73,106,69,2009,257
2,1,69,0,0,2004,50331
1,1,0,0,75,2009,52080
2,0,0,0,0,0,0
2,2,80,78,0,2005,4690
1,1,79,113,108,2007,9159
1,2,80,88,172,2006,5000
2,2,64,51,106,2005,22513
2,0,78,79,172,2005,4890
1,1,67,55,109,2007,3700
1,2,58,0,0,2006,24514
1,1,64,80,72,2009,50900
1,1,55,78,144,2008,24119
1,2,0,0,189,2008,17305
1,2,78,69,80,2009,5932
1,2,0,0,75,2009,4702
1,0,0,0,0,0,0
5,1,82,92,172,2010,23216
1,2,105,79,83,2006,50868
5,2,115,0,0,2006,22535
1,1,0,0,140,2008,50250
2,2,78,75,172,2005,50963
1,1,104,0,174,2007,17263
2,2,70,55,0,2005,0
5,1,115,0,0,0,0
1,2,57,55,74,2009,23105
1,2,102,0,75,2009,50222
1,1,78,0,71,2009,3766
1,2,80,0,69,2009,50037
2,1,0,0,179,2004,21800
5,2,77,0,0,0,21021
1,1,81,0,180,2008,4992
1,2,108,64,0,2009,17377
1,1,0,0,0,2006,0
1,2,0,0,133,2008,24093
1,1,65,69,183,2006,9423
1,2,73,55,172,2006,51268
1,1,73,0,183,2007,0
1,1,115,65,136,2008,0
1,1,79,97,76,2009,51197
1,1,0,0,134,2008,25427
1,2,61,0,172,2006,15508
4,0,0,0,0,0,50034
1,2,64,73,79,2009,50449
1,1,55,92,0,2008,4099
1,2,73,61,157,2006,18294
1,1,109,78,153,2008,50168
1,1,80,81,131,2008,20747
5,2,77,115,0,2007,953
1,0,0,0,0,0,0
1,1,55,0,132,2007,54355
1,1,55,57,90,2006,25551
1,1,108,114,188,2008,13292
1,1,113,79,69,2009,50291
1,2,79,0,172,2006,50660
1,0,0,0,0,0,0
1,1,109,0,178,2008,3240
1,2,78,51,102,2005,0
1,1,0,0,79,2009,1320
1,1,0,0,144,2008,25397
2,1,64,0,174,2005,24410
2,0,0,0,0,0,0
1,1,54,0,191,2008,25360
1,1,102,0,72,2009,12503
1,2,76,87,172,2007,50230
1,2,0,0,0,0,0
1,1,80,81,172,2006,7866
2,1,0,0,0,2004,50017
2,1,0,0,180,2005,18555
5,2,109,0,0,2004,23995
1,1,79,65,154,2008,2061
2,1,67,0,91,2002,0
1,1,79,100,0,2006,50003
1,2,78,0,0,2007,26735
1,2,88,62,172,2007,18260
1,2,69,0,172,2004,4687
1,2,64,0,152,2007,18589
2,1,109,0,0,2005,16805
1,2,76,0,131,2006,6930
2,2,76,73,113,2005,5477
2,2,80,0,0,2005,9262
1,2,109,105,136,2008,50285
1,1,0,0,152,2008,16805
1,1,78,64,138,2008,18233
1,1,52,0,173,2007,50212
1,1,65,79,139,2008,2661
1,1,65,88,183,2006,50310
1,1,55,80,190,2007,0
1,1,78,0,0,2006,16007
1,2,80,64,71,2008,3716
2,1,80,69,0,2005,9290
1,2,79,106,102,2007,0
2,0,0,0,0,0,0
1,1,73,89,119,2007,50112
1,1,55,52,172,2006,15238
1,2,0,0,166,0,6399
1,2,104,109,0,2009,0
1,1,118,0,78,2009,4005
5,2,114,0,0,2007,21213
1,1,80,0,173,2006,5477
2,2,65,69,0,2004,50025
1,2,77,64,80,2009,18698
1,2,109,0,70,2009,4134
2,0,0,0,0,0,0
1,2,104,64,170,2007,50029
1,0,0,0,0,0,0
1,1,69,89,183,2007,17263
2,2,102,0,172,2005,50458
1,2,109,105,128,2007,3502
1,2,73,0,79,2009,4639
2,2,64,0,0,2003,18245
1,2,55,79,153,2008,4262
1,1,0,0,72,2008,4416
1,2,65,0,139,2006,9023
1,2,64,80,140,2007,3735
1,2,57,106,136,2008,10187
1,1,79,68,154,2008,50250
1,1,64,65,0,2007,50410
1,2,102,0,69,2009,9403
1,1,104,0,109,2007,3953
1,2,0,0,0,0,17287
1,2,77,73,172,2006,15903
1,0,0,0,0,2009,50025
3,1,114,95,172,0,0
1,2,64,78,79,2009,3574
5,1,0,0,0,2006,3762
1,2,102,100,75,2009,50112
1,1,52,72,154,2007,22342
2,2,78,64,0,2002,12107
3,1,75,0,0,0,0
1,2,80,113,189,2007,21653
1,1,55,62,135,2008,9107
1,2,64,0,170,2006,18690
1,2,0,0,163,0,50037
2,1,57,0,181,2004,0
2,1,61,0,176,2002,0
1,2,64,80,143,2006,23535
1,2,102,0,77,2009,50614
2,2,109,57,92,2005,9373
1,2,64,69,204,2006,3858
1,2,64,0,172,2006,24005
2,2,103,0,0,2005,53433
1,2,102,77,75,2009,3971
2,2,78,57,172,2005,8549
1,2,0,0,0,2007,4099
5,1,115,0,0,2009,3769
1,2,61,81,91,2006,6676
1,1,106,80,79,2009,17454
1,2,114,0,0,2008,4281
1,1,0,0,80,2009,9366
5,2,115,0,0,2009,18245
2,2,81,0,172,2005,1013
1,2,117,113,73,2009,57092
2,2,103,0,189,2004,0
2,0,0,0,0,0,17454
1,1,109,0,73,2009,9139
1,2,64,79,129,2007,50842
1,2,78,54,153,2008,18258
2,2,109,65,0,2005,133
2,1,64,0,0,2003,4291
1,1,78,65,144,2008,0
1,2,105,61,143,2005,8338
1,2,57,64,117,2008,18674
1,2,55,75,118,2006,9262
1,2,76,113,166,2006,0
1,2,79,78,160,0,24565
2,2,0,0,0,0,0
1,1,65,100,0,2006,0
1,2,104,0,172,2006,16774
1,1,65,79,80,0,0
1,1,62,57,180,2007,0
4,2,0,0,0,0,18230
1,1,79,52,0,2007,25360
2,1,84,0,0,2004,0
1,2,103,0,187,2008,50025
5,2,77,101,172,2007,16661
1,2,0,0,79,2008,24694
2,1,0,0,188,2004,0
2,2,103,64,191,2004,20655
1,2,105,61,141,2008,50112
1,1,69,72,181,2007,50310
1,2,55,0,152,2008,51186
1,2,80,108,187,2008,50003
2,0,0,0,0,0,0
1,2,75,65,76,2009,50003
1,2,0,0,72,2009,50018
1,2,109,0,172,2006,5896
1,1,115,0,72,2009,50360
1,2,76,61,86,2006,50112
1,1,0,0,78,2009,3654
2,0,0,0,0,2004,0
5,1,118,0,172,2008,22739
1,1,0,0,100,2007,2248
2,2,64,84,166,2005,3468
1,2,102,0,207,2009,18295
1,1,55,57,156,2007,18297
1,1,102,79,79,2009,0
5,2,114,0,0,2007,8667
5,2,64,73,0,0,52505
1,2,81,0,172,2007,0
2,2,78,92,0,2004,4657
1,2,104,0,136,2008,17247
1,2,51,61,69,2008,9264
1,2,64,79,154,2008,17994
1,2,102,0,97,2006,0
1,2,64,69,172,2007,17081
1,1,80,0,175,2007,50022
1,2,0,0,80,2009,0
2,1,80,113,89,2005,18051
1,1,79,115,183,2006,5852
1,2,102,64,145,0,3171
1,1,0,0,150,2008,20154
1,2,105,61,88,2006,16805
1,1,64,78,196,2006,22364
2,1,60,0,0,2005,0
2,2,61,75,192,2004,24512
1,1,0,0,69,2008,20927
1,0,0,0,156,0,19606
1,2,0,0,0,0,0
1,1,115,55,80,2009,25281
1,2,0,0,77,2009,25540
2,1,78,0,0,2004,16744
2,1,109,0,177,2005,0
1,1,0,0,0,0,52016
1,2,102,86,78,2009,50115
1,2,51,86,70,2009,11279
1,2,0,0,72,2008,25839
1,1,80,0,76,2009,50383
1,2,104,64,172,2006,50208
1,2,109,0,73,2009,13317
